Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Speaker.age,Context,Inclusion,Inclusion.comments,Persistence,Final.sibilancy,Semantic.relation,Response.variable,Possessor,Possessor.head,Possessor.animacy,Possessor.definiteness,Possessor.length,Possessor.coordinated,Possessor.contains.contraction,Possessor.contains.acronym,Possessor.contains.multiword.number,Possessor.contains.potentially.relevant.like,Possessum,Possessum.head,Possessum.length,Possessum.coordinated,Possessum.contains.contraction,Possessum.contains.acronym,Possessum.contains.multiword.number,Possessum.contains.potentially.relevant.like
gen-5348,NZ,ONZE,fyp96-8b,F,1975,21,the size of a half inflated balloon -,y,,s-genitive,0,N,of-genitive,a half inflated balloon,balloon,I,Indefinite,4,0,0,0,0,0,the size,size,1,0,0,0,0,0
gen-5349,NZ,ONZE,fyp96-8b,F,1975,21,the fact of what they thought it might be .,y,,of-genitive,0,N,of-genitive,what they thought it might be,what,I,Definite,6,0,0,0,0,0,the fact,fact,1,0,0,0,0,0
gen-5350,NZ,ONZE,fyp97-19b,F,1976,21,the tricks of the trade,y,,s-genitive,0,N,of-genitive,the trade,trade,I,Definite,2,0,0,0,0,0,the tricks,tricks,1,0,0,0,0,0
gen-5351,NZ,ONZE,fyp97-19b,F,1976,21,the back of the trike <>,y,,of-genitive,0,P,of-genitive,the trike,trike,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5352,NZ,ONZE,fyp97-7b,F,1963,34,the use of one arm,y,,of-genitive,0,N,of-genitive,one arm,arm,I,Indefinite,2,0,0,0,0,0,the use,use,1,0,0,0,0,0
gen-5353,NZ,ONZE,fyp98-10a,F,1968,30,the back of my mind,y,,of-genitive,0,N,of-genitive,my mind,mind,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5354,NZ,ONZE,fyp98-10a,F,1968,30,the end of the conversation,y,,of-genitive,0,N,of-genitive,the conversation,conversation,I,Definite,2,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5355,NZ,ONZE,fyp98-5b,F,1967,31,the better aspects of radio,y,,none,0,N,of-genitive,radio,radio,I,Indefinite,1,0,0,0,0,0,the better aspects,aspects,2,0,0,0,0,0
gen-5356,NZ,ONZE,fyp99-13a,F,1979,20,the roots of the thorn,y,,none,0,P,of-genitive,the thorn,thorn,I,Definite,2,0,0,0,0,0,the roots,roots,1,0,0,0,0,0
gen-5357,NZ,ONZE,fyp99-19b,F,1978,21,the whole um --   ship's company -,y,,of-genitive,0,N,s-genitive,the whole ship,ship,I,Definite,3,0,0,0,0,0,company,company,1,0,0,0,0,0
gen-5358,NZ,ONZE,fyp99-23b,F,1979,20,the top of our house .,y,,none,0,P,of-genitive,our house,house,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5359,NZ,ONZE,fyp99-24a,F,1979,20,the end of seventh form .,y,,none,0,N,of-genitive,seventh form,form,T,Indefinite,2,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5360,NZ,ONZE,fyp99-8a,F,1976,23,the top of the <yeah> turbines but,y,,none,1,P,of-genitive,the turbines,turbines,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5361,NZ,ONZE,mon00-14,M,1951,49,the colour of your top,y,,none,0,N,of-genitive,your top,top,I,Definite,2,0,0,0,0,0,the colour,colour,1,0,0,0,0,0
gen-5362,NZ,ONZE,mon00-14,M,1951,49,the white light of your torch,y,,of-genitive,1,N,of-genitive,your torch,torch,I,Definite,2,0,0,0,0,0,the white light,light,2,0,0,0,0,0
gen-5363,NZ,ONZE,mon00-14,M,1951,49,the positioning of the ball,y,,of-genitive,0,N,of-genitive,the ball,ball,I,Definite,2,0,0,0,0,0,the positioning,positioning,1,0,0,0,0,0
gen-5364,NZ,ONZE,mon00-16,M,1949,51,the back of this car,y,,s-genitive,0,P,of-genitive,this car,car,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5365,NZ,ONZE,mon00-16,M,1949,51,the thin edge of the wedge,y,,of-genitive,1,P,of-genitive,the wedge,wedge,I,Definite,2,0,0,0,0,0,the thin edge,edge,2,0,0,0,0,0
gen-5366,NZ,ONZE,mon00-17b,M,1950,50,the side of the road,y,,none,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5367,NZ,ONZE,mon00-17b,M,1950,50,the side of the road .,y,,of-genitive,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5368,NZ,ONZE,mon00-17b,M,1950,50,the moral of the story,y,,of-genitive,0,N,of-genitive,the story,story,I,Definite,2,0,0,0,0,0,the moral,moral,1,0,0,0,0,0
gen-5369,NZ,ONZE,mon01-11b,M,1957,44,the early days of the -- um - of the war,y,,of-genitive,0,N,of-genitive,the war,war,I,Definite,2,0,0,0,0,0,the early days,days,2,0,0,0,0,0
gen-5370,NZ,ONZE,mon01-11b,M,1957,44,the end of the filming,y,,of-genitive,0,N,of-genitive,the filming,filming,I,Definite,2,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5371,NZ,ONZE,mon01-11b,M,1957,44,the end of the .   Lord of the Rings,y,,of-genitive,1,N,of-genitive,the Lord of the Rings,Lord of the Rings,I,Definite-pn,5,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5372,NZ,ONZE,mon01-14,M,1944,57,the child . of a same sex marriage -,y,,s-genitive,1,N,of-genitive,a same sex marriage,marriage,I,Indefinite,4,0,0,0,0,0,the child,child,1,0,0,0,0,0
gen-5373,NZ,ONZE,mon01-9a,M,1954,47,the middle of a um pretty severe drought,y,,none,0,N,of-genitive,a pretty severe drought,drought,I,Indefinite,4,0,0,0,0,0,the middle,middle,1,0,0,0,0,0
gen-5374,NZ,ONZE,mon01-9a,M,1954,47,the story of my life,y,,s-genitive,0,N,of-genitive,my life,life,I,Definite,2,0,0,0,0,0,the story,story,1,0,0,0,0,0
gen-5375,NZ,ONZE,mon01-9b,M,1953,48,the end of this big . great big shed,y,,none,0,P,of-genitive,this big great big shed,shed,I,Definite,5,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5376,NZ,ONZE,mon01-9b,M,1953,48,the pages of me books.,y,,of-genitive,1,P,of-genitive,my books,books,I,Definite,2,0,0,0,0,0,the pages,pages,1,0,0,0,0,0
gen-5377,NZ,ONZE,mon02-16a,M,1956,46,the effectiveness of discipline,y,,s-genitive,0,N,of-genitive,discipline,discipline,I,Indefinite,1,0,0,0,0,0,the effectiveness,effectiveness,1,0,0,0,0,0
gen-5378,NZ,ONZE,mon02-16a,M,1956,46,the perspective of . of umm discipline -,y,,s-genitive,0,N,of-genitive,discipline,discipline,I,Indefinite,1,0,0,0,0,0,the perspective,perspective,1,0,0,0,0,0
gen-5379,NZ,ONZE,mon02-16a,M,1956,46,the boundaries of . of . of whatever,y,,of-genitive,0,N,of-genitive,whatever,whatever,I,Definite,1,0,0,0,0,0,the boundaries,boundaries,1,0,0,0,0,0
gen-5380,NZ,ONZE,mon02-4,M,1956,46,the events of world war two,y,,none,0,N,of-genitive,world war two,world war two,I,Definite-pn,3,0,0,0,0,0,the events,events,1,0,0,0,0,0
gen-5381,NZ,ONZE,mon02-4,M,1956,46,the commander in chief of the Pacific,y,,of-genitive,0,N,of-genitive,the Pacific,Pacific,I,Definite-pn,2,0,0,0,0,0,the commander in chief,commander in chief,3,0,0,0,0,0
gen-5382,NZ,ONZE,mon03-4b,M,1953,50,the plane's seats,y,,none,0,P,s-genitive,the plane,plane,I,Definite,2,0,0,0,0,0,seats,seats,1,0,0,0,0,0
gen-5383,NZ,ONZE,mon03-4b,M,1953,50,the hold of the plane,y,,s-genitive,0,P,of-genitive,the plane,plane,I,Definite,2,0,0,0,0,0,the hold,hold,1,0,0,0,0,0
gen-5384,NZ,ONZE,mon03-5c,M,1947,56,the turning point of our life,y,,none,0,N,of-genitive,our life,life,I,Definite,2,0,0,0,0,0,the turning point,point,2,0,0,0,0,0
gen-5385,NZ,ONZE,mon04-5,M,1953,51,the end of the . field .,y,,of-genitive,0,N,of-genitive,the field,field,I,Definite,2,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5386,NZ,ONZE,mon04-5,M,1953,51,the top of the other stand',y,,of-genitive,0,N,of-genitive,the other stand,stand,I,Definite,3,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5387,NZ,ONZE,mon05-6,M,1950,55,the east of the railway track,y,,none,0,N,of-genitive,the railway track,track,I,Definite,3,0,0,0,0,0,the east,east,1,0,0,0,0,0
gen-5388,NZ,ONZE,mon05-6,M,1950,55,the name of the street it was on,y,,s-genitive,0,N,of-genitive,the street it was on,street,I,Definite,5,0,0,0,0,0,the name,name,1,0,0,0,0,0
gen-5389,NZ,ONZE,mon05-6,M,1950,55,the thickness of the plate,y,,of-genitive,0,N,of-genitive,the plate,plate,I,Definite,2,0,0,0,0,0,the thickness,thickness,1,0,0,0,0,0
gen-5390,NZ,ONZE,mon05-6,M,1950,55,the other side of the road,y,,s-genitive,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the other side,side,2,0,0,0,0,0
gen-5391,NZ,ONZE,mon06-9,M,1953,53,the` side of the road,y,,of-genitive,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5392,NZ,ONZE,mon06-9,M,1953,53,the top of the ridge,y,,of-genitive,1,N,of-genitive,the ridge,ridge,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5393,NZ,ONZE,mon06-9,M,1953,53,the side of the road,y,,of-genitive,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5394,NZ,ONZE,mon07-3a,M,1957,50,the end of a sentence,y,,s-genitive,1,N,of-genitive,a sentence,sentence,I,Indefinite,2,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5395,NZ,ONZE,mon09-3,M,,,all his life's work .,y,,s-genitive,0,N,s-genitive,all his life,life,I,Definite,3,0,0,0,0,0,work,work,1,0,0,0,0,0
gen-5396,NZ,ONZE,mon94-12b,M,1942,52,the funny sides of work,y,,of-genitive,0,N,of-genitive,work,work,I,Indefinite,1,0,0,0,0,0,the funny sides,sides,2,0,0,0,0,0
gen-5397,NZ,ONZE,mon94-12b,M,1942,52,the skeleton of the thing,y,,of-genitive,0,N,of-genitive,the thing,thing,I,Definite,2,0,0,0,0,0,the skeleton,skeleton,1,0,0,0,0,0
gen-5398,NZ,ONZE,mon94-12b,M,1942,52,the mast of a ship,y,,of-genitive,0,P,of-genitive,a ship,ship,I,Indefinite,2,0,0,0,0,0,the mast,mast,1,0,0,0,0,0
gen-5399,NZ,ONZE,mon94-12b,M,1942,52,the name of the boat,y,,of-genitive,0,N,of-genitive,the boat,boat,I,Definite,2,0,0,0,0,0,the name,name,1,0,0,0,0,0
gen-5400,NZ,ONZE,mon94-12b,M,1942,52,the size of a . small wheelbarrow,y,,of-genitive,0,N,of-genitive,a small wheelbarrow,wheelbarrow,I,Indefinite,3,0,0,0,0,0,the size,size,1,0,0,0,0,0
gen-5401,NZ,ONZE,mon94-22a,M,1951,43,the first part of that - that Saturday afternoon dance,y,,none,1,N,of-genitive,that Saturday afternoon dance,dance,I,Definite,4,0,0,0,0,0,the first part,part,2,0,0,0,0,0
gen-5402,NZ,ONZE,mon94-22a,M,1951,43,the end of the straight,y,,of-genitive,0,N,of-genitive,the straight,straight,I,Definite,2,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5403,NZ,ONZE,mon94-22a,M,1951,43,the top of the water,y,,of-genitive,0,N,of-genitive,the water,water,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5404,NZ,ONZE,mon94-22a,M,1951,43,the brake lights   or the tail lights of the cars in front of you,y,,of-genitive,0,P,of-genitive,the cars in front of you,cars,I,Definite,6,0,0,0,0,0,the brake lights or the tail lights,lights,6,1,0,0,0,0
gen-5405,NZ,ONZE,mon94-28b,M,1944,50,the bottom of the invoice .,y,,of-genitive,1,N,of-genitive,the invoice,invoice,I,Definite,2,0,0,0,0,0,the bottom,bottom,1,0,0,0,0,0
gen-5406,NZ,ONZE,mon94-28b,M,1944,50,the price of everything .,y,,of-genitive,0,N,of-genitive,everything,everything,I,Definite,1,0,0,0,0,0,the price,price,1,0,0,0,0,0
gen-5407,NZ,ONZE,mon94-28b,M,1944,50,the biggest turnover of any supermarket in the South Island,y,,of-genitive,0,N,of-genitive,any supermarket in the South Island,supermarket,I,Indefinite,6,0,0,0,0,0,the biggest turnover,turnover,2,0,0,0,0,0
gen-5408,NZ,ONZE,mon94-28b,M,1944,50,the ah . main entrance door . of the classroom,y,,of-genitive,0,N,of-genitive,the classroom,classroom,I,Definite,2,0,0,0,0,0,the main entrance door,door,3,0,0,0,0,0
gen-5409,NZ,ONZE,mon94-28b,M,1944,50,the code of the moulding .,y,,of-genitive,0,N,of-genitive,the moulding,moulding,I,Definite,2,0,0,0,0,0,the code,code,1,0,0,0,0,0
gen-5410,NZ,ONZE,mon94-28b,M,1944,50,the accounting side of the doctor's programme,y,,of-genitive,0,N,of-genitive,the doctor's programme,programme,I,Definite,3,0,0,0,0,0,the accounting side,side,2,0,0,0,0,0
gen-5411,NZ,ONZE,mon94-28b,M,1944,50,the product's retail price,y,,of-genitive,0,N,s-genitive,the product,product,I,Definite,2,0,0,0,0,0,retail price,price,2,0,0,0,0,0
gen-5412,NZ,ONZE,mon94-31b,M,1953,41,the bare . bare necessities of an engine,y,,of-genitive,0,N,of-genitive,an engine,engine,I,Indefinite,2,0,0,0,0,0,the bare necessities,necessities,2,0,0,0,0,0
gen-5413,NZ,ONZE,mon94-31b,M,1953,41,the rear end of the car .,y,,s-genitive,0,P,of-genitive,the car,car,I,Definite,2,0,0,0,0,0,the rear end,end,2,0,0,0,0,0
gen-5414,NZ,ONZE,mon94-31b,M,1953,41,the sound of a V8,y,,of-genitive,0,N,of-genitive,a V8,V8,I,Indefinite,2,0,0,1,0,0,the sound,sound,1,0,0,0,0,0
gen-5415,NZ,ONZE,mon94-33a,M,1940,54,the back of his place,y,,s-genitive,1,P,of-genitive,his place,place,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5416,NZ,ONZE,mon94-35a,M,1935,59,the front room of our house .,y,,none,1,P,of-genitive,our house,house,I,Definite,2,0,0,0,0,0,the front room,room,2,0,0,0,0,0
gen-5417,NZ,ONZE,mon94-35a,M,1935,59,the side of the grave,y,,of-genitive,0,P,of-genitive,the grave,grave,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5418,NZ,ONZE,mon94-35a,M,1935,59,the side of the .   ship .,y,,of-genitive,0,P,of-genitive,the ship,ship,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5419,NZ,ONZE,mon95-15,M,1949,46,the back of his bike,y,,s-genitive,0,P,of-genitive,his bike,bike,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5420,NZ,ONZE,mon95-15,M,1949,46,the back of his trike .,y,,of-genitive,0,P,of-genitive,his trike,trike,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5421,NZ,ONZE,mon95-18b,M,1945,50,the first month of school,y,,s-genitive,0,N,of-genitive,school,school,T,Indefinite,1,0,0,0,0,0,the first month,month,2,0,0,0,0,0
gen-5422,NZ,ONZE,mon95-18b,M,1945,50,the name of the place,y,,of-genitive,0,N,of-genitive,the place,place,I,Definite,2,0,0,0,0,0,the name,name,1,0,0,0,0,0
gen-5423,NZ,ONZE,mon95-1a,M,1932,63,the running of the trains,y,,none,1,N,of-genitive,the train,train,I,Definite,2,0,0,0,0,0,the running,running,1,0,0,0,0,0
gen-5424,NZ,ONZE,mon95-1a,M,1932,63,the   beginning of the war,y,,of-genitive,0,N,of-genitive,the war,war,I,Definite,2,0,0,0,0,0,the beginning,beginning,1,0,0,0,0,0
gen-5425,NZ,ONZE,mon95-1a,M,1932,63,the beginning of the war -,y,,of-genitive,0,N,of-genitive,the war,war,I,Definite,2,0,0,0,0,0,the beginning,beginning,1,0,0,0,0,0
gen-5426,NZ,ONZE,mon95-1a,M,1932,63,the demise of ahh .   of ahh of my little . solo <mmm> - ahh effort,y,,of-genitive,0,N,of-genitive,my little solo effort,effort,I,Definite,4,0,0,0,0,0,the demise,demise,1,0,0,0,0,0
gen-5427,NZ,ONZE,mon95-24a,M,1946,49,the corner of the plaster,y,,none,0,P,of-genitive,the plaster,plaster,I,Definite,2,0,0,0,0,0,the corner,corner,1,0,0,0,0,0
gen-5428,NZ,ONZE,mon95-24a,M,1946,49,the backdoor of the house,y,,of-genitive,1,P,of-genitive,the house,house,I,Definite,2,0,0,0,0,0,the backdoor,backdoor,1,0,0,0,0,0
gen-5429,NZ,ONZE,mon95-24a,M,1946,49,the back corner of the section .,y,,of-genitive,0,N,of-genitive,the section,section,I,Definite,2,0,0,0,0,0,the back corner,corner,2,0,0,0,0,0
gen-5430,NZ,ONZE,mon95-24a,M,1946,49,the top of my ankle,y,,of-genitive,0,P,of-genitive,my ankle,ankle,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5431,NZ,ONZE,mon95-24a,M,1946,49,the opposite side of my leg,y,,of-genitive,0,N,of-genitive,my leg,leg,I,Definite,2,0,0,0,0,0,the opposite side,side,2,0,0,0,0,0
gen-5432,NZ,ONZE,mon95-4b,M,1947,48,the likes of a h~ a . a house . or a shop,y,,none,0,N,of-genitive,a house or a shop,house,I,Indefinite,5,1,0,0,0,0,the likes,likes,1,0,0,0,0,0
gen-5433,NZ,ONZE,mon95-4b,M,1947,48,the likes of the lakes,y,,of-genitive,1,N,of-genitive,the lakes,lakes,I,Definite,2,0,0,0,0,0,the likes,likes,1,0,0,0,0,0
gen-5434,NZ,ONZE,mon95-4b,M,1947,48,the manager of the farm,y,,of-genitive,0,N,of-genitive,the farm,farm,C,Definite,2,0,0,0,0,0,the manager,manager,1,0,0,0,0,0
gen-5435,NZ,ONZE,mon95-7b,M,1939,56,the stroke of a   pen,y,,none,0,N,of-genitive,a pen,pen,I,Indefinite,2,0,0,0,0,0,the stroke,stroke,1,0,0,0,0,0
gen-5436,NZ,ONZE,mon96-18,M,1933,63,the back of my mind,y,,none,0,N,of-genitive,my mind,mind,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5437,NZ,ONZE,mon96-18,M,1933,63,the tricks of the trade,y,,of-genitive,0,N,of-genitive,the trade,trade,I,Definite,2,0,0,0,0,0,the tricks,tricks,1,0,0,0,0,0
gen-5438,NZ,ONZE,mon96-2a,M,1952,44,the intake of the motor,y,,none,0,P,of-genitive,the motor,motor,I,Definite,2,0,0,0,0,0,the intake,intake,1,0,0,0,0,0
gen-5439,NZ,ONZE,mon97-18a,M,1948,49,the side of the road,y,,none,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5441,NZ,ONZE,mon97-19a,M,1951,46,the front of the dining room,y,,of-genitive,0,N,of-genitive,the dining room,room,I,Definite,3,0,0,0,0,0,the front,front,1,0,0,0,0,0
gen-5442,NZ,ONZE,mon97-7a,M,1940,57,the different way of life,y,,of-genitive,0,N,of-genitive,life,life,I,Indefinite,1,0,0,0,0,0,the different way,way,2,0,0,0,0,0
gen-5443,NZ,ONZE,mon97-7a,M,1940,57,size of a saucer .,q,no definite determiner with unique psm referent,of-genitive,0,N,of-genitive,a saucer,saucer,I,Indefinite,2,0,0,0,0,0,size,size,1,0,0,0,0,0
gen-5444,NZ,ONZE,mon97-7a,M,1940,57,the marrow of the leg,y,,of-genitive,0,P,of-genitive,the leg,leg,I,Definite,2,0,0,0,0,0,the marrow,marrow,1,0,0,0,0,0
gen-5445,NZ,ONZE,mon98-15b,M,1946,52,the roof of the house,y,,none,1,P,of-genitive,the house,house,I,Definite,2,0,0,0,0,0,the roof,roof,1,0,0,0,0,0
gen-5446,NZ,ONZE,mon99-14,M,1949,50,the size of an ostrich egg,y,,none,0,N,of-genitive,an ostrich egg,egg,I,Indefinite,3,0,0,0,0,0,the size,size,1,0,0,0,0,0
gen-5447,NZ,ONZE,mon99-14,M,1949,50,the side of the road -,y,,of-genitive,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5448,NZ,ONZE,mon99-14,M,1949,50,the side of the roads,y,,of-genitive,1,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5449,NZ,ONZE,mon99-14,M,1949,50,the width of this room -,y,,of-genitive,0,N,of-genitive,this room,room,I,Definite,2,0,0,0,0,0,the width,width,1,0,0,0,0,0
gen-5450,NZ,ONZE,mon99-14,M,1949,50,the side of the road -,y,,of-genitive,0,N,of-genitive,the road,road,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5451,NZ,ONZE,mon99-16a,M,1950,49,the folly of his ways,y,,of-genitive,1,N,of-genitive,his ways,ways,I,Definite,2,0,0,0,0,0,the folly,folly,1,0,0,0,0,0
gen-5452,NZ,ONZE,mon99-1b,M,1940,59,the end of the -- autumn school .,y,,none,0,N,of-genitive,the autumn school,school,T,Definite,3,0,0,0,0,0,the end,end,1,0,0,0,0,0
gen-5453,NZ,ONZE,mon99-1b,M,1940,59,the back of the h~ hall,y,,s-genitive,0,N,of-genitive,the hall,hall,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5454,NZ,ONZE,mon99-1b,M,1940,59,the commercial side of the things .,y,,of-genitive,1,N,of-genitive,the things,things,I,Definite,2,0,0,0,0,0,the commercial side,side,2,0,0,0,0,0
gen-5455,NZ,ONZE,mon99-1b,M,1940,59,the top of the food,y,,of-genitive,0,N,of-genitive,the food,food,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5456,NZ,ONZE,mon99-22b,M,1937,62,the floor of the shed and,y,,none,0,P,of-genitive,the shed,shed,I,Definite,2,0,0,0,0,0,the floor,floor,1,0,0,0,0,0
gen-5457,NZ,ONZE,mon99-22b,M,1937,62,the banks of the river,y,,of-genitive,0,N,of-genitive,the river,river,L,Definite,2,0,0,0,0,0,the banks,banks,1,0,0,0,0,0
gen-5458,NZ,ONZE,mon99-24b,M,1954,45,the back of a cigarette packet,y,,none,0,P,of-genitive,a cigarette packet,packet,I,Indefinite,3,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5459,NZ,ONZE,mon99-24b,M,1954,45,the back of the . the concrete cutting boys? flat .,y,,s-genitive,0,N,of-genitive,the concrete cutting boys flat,flat,I,Definite,5,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5460,NZ,ONZE,mon99-3,M,1947,52,the back of a truck,y,,none,0,P,of-genitive,a truck,truck,I,Indefinite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5461,NZ,ONZE,mon99-3,M,1947,52,the back of the truck,y,,of-genitive,0,P,of-genitive,the truck,truck,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5462,NZ,ONZE,mon99-3,M,1947,52,the back of the truck,y,,of-genitive,0,P,of-genitive,the truck,truck,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5463,NZ,ONZE,mon99-3,M,1947,52,the bottom of the woodwork room,y,,s-genitive,0,N,of-genitive,the woodwork room,room,I,Definite,3,0,0,0,0,0,the bottom,bottom,1,0,0,0,0,0
gen-5464,NZ,ONZE,mop00-10a,M,1947,53,the centre of the oil industry,y,,of-genitive,0,N,of-genitive,the oil industry,industry,I,Definite,3,0,0,0,0,0,the centre,centre,1,0,0,0,0,0
gen-5465,NZ,ONZE,mop00-10a,M,1947,53,the first - part of the flight -,y,,of-genitive,0,N,of-genitive,the flight,flight,I,Definite,2,0,0,0,0,0,the first part,part,2,0,0,0,0,0
gen-5466,NZ,ONZE,mop00-10a,M,1947,53,the symptoms of Tb,y,,of-genitive,0,N,of-genitive,TB,TB,I,Definite-pn,1,0,0,1,0,0,the symptoms,symptoms,1,0,0,0,0,0
gen-5467,NZ,ONZE,mop00-20b,M,1955,45,the bodies of the bugs that have eaten the human excrement --,y,,none,0,N,of-genitive,the bugs that have eaten the human excrement,bugs,I,Definite,8,0,0,0,0,0,the bodies,bodies,1,0,0,0,0,0
gen-5468,NZ,ONZE,mop00-20b,M,1955,45,the first plant of it's type,y,,of-genitive,0,N,of-genitive,its type,type,I,Definite,2,0,0,0,0,0,the first plant,plant,2,0,0,0,0,0
gen-5469,NZ,ONZE,mop00-3b,M,1941,59,principal of a school,q,no definite determiner with unique psm referent; ambiguous classifying genitive,none,0,N,of-genitive,a school,school,C,Indefinite,2,0,0,0,0,0,principal,principal,1,0,0,0,0,0
gen-5470,NZ,ONZE,mop01-17b,M,1953,48,the hours of   d~ closure or darkness .,y,,s-genitive,0,N,of-genitive,closure or darkness,closure,I,Indefinite,3,1,0,0,0,0,the hours,hours,1,0,0,0,0,0
gen-5471,NZ,ONZE,mop01-17b,M,1953,48,the social life of a life,y,,of-genitive,0,N,of-genitive,a life,life,I,Indefinite,2,0,0,0,0,0,the social life,life,2,0,0,0,0,0
gen-5472,NZ,ONZE,mop01-6a,M,1956,45,the likes of Playstations and videos and computers and the Internet,y,,s-genitive,0,N,of-genitive,Playstations and videos and computers and the Internet,playstations,I,Indefinite,8,1,0,0,0,0,the likes,likes,1,0,0,0,0,0
gen-5473,NZ,ONZE,mop01-8a,M,1946,55,the price of Quicksilver,y,,of-genitive,0,N,of-genitive,Quicksilver,Quicksilver,I,Definite-pn,1,0,0,0,0,0,the price,price,1,0,0,0,0,0
gen-5474,NZ,ONZE,mop01-8a,M,1946,55,the back of the seat,y,,of-genitive,0,P,of-genitive,the seat,seat,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5475,NZ,ONZE,mop01-8a,M,1946,55,the history of coffee,y,,of-genitive,0,N,of-genitive,coffee,coffee,I,Indefinite,1,0,0,0,0,0,the history,history,1,0,0,0,0,0
gen-5476,NZ,ONZE,mop01-8a,M,1946,55,the top of the tree,y,,of-genitive,0,P,of-genitive,the tree,tree,I,Definite,2,0,0,0,0,0,the top,top,1,0,0,0,0,0
gen-5477,NZ,ONZE,mop02-13b,M,1946,56,the owner of the shop,y,,none,0,N,of-genitive,the shop,shop,I,Definite,2,0,0,0,0,0,the owner,owner,1,0,0,0,0,0
gen-5478,NZ,ONZE,mop02-13b,M,1946,56,the side of the ravine,y,,s-genitive,0,N,of-genitive,the ravine,ravine,I,Definite,2,0,0,0,0,0,the side,side,1,0,0,0,0,0
gen-5479,NZ,ONZE,mop02-13b,M,1946,56,the forerunner of today's . um incubator cabinets,y,,s-genitive,1,N,of-genitive,today's incubator cabinets,cabinets,I,Definite,3,0,0,0,0,0,the forerunner,forerunner,1,0,0,0,0,0
gen-5480,NZ,ONZE,mop02-17,M,1950,52,the back of the ute .,y,,s-genitive,0,P,of-genitive,the ute,ute,I,Definite,2,0,0,0,0,0,the back,back,1,0,0,0,0,0
gen-5481,NZ,ONZE,mop02-17,M,1950,52,the front of the car ?,y,,of-genitive,0,P,of-genitive,the car,car,I,Definite,2,0,0,0,0,0,the front,front,1,0,0,0,0,0
gen-5482,NZ,ONZE,mop02-17,M,1950,52,the corner of the main road,y,,of-genitive,0,N,of-genitive,the main road,road,I,Definite,3,0,0,0,0,0,the corner,corner,1,0,0,0,0,0
gen-5483,NZ,ONZE,mop02-2a,M,1947,55,the size of a football field .,y,,none,0,N,of-genitive,a football field,field,I,Indefinite,3,0,0,0,0,0,the size,size,1,0,0,0,0,0
